candidate_connection_count,candidate_endpoint_pair_count,candidate_endpoint_pair_samples,fallback_candidate_count,fallback_endpoint_pair_count,fallback_endpoint_pair_samples,frontier_candidate_count,frontier_endpoint_pair_count,frontier_endpoint_pair_samples,frontier_terminal_accept_count,frontier_terminal_hit_count,frontier_terminal_rejection_count,geodesic_candidate_count,geodesic_endpoint_pair_count,geodesic_endpoint_pair_samples,origin_index,watershed_candidate_count,watershed_endpoint_pair_count,watershed_endpoint_pair_samples 
2,2,"[[47547,77886],[47547,91404]]",0,0,[],2,0,[],0,0,0,0,0,[],47547,0,0,[]
1,1,"[[47548,82556]]",0,0,[],1,0,[],0,0,0,0,0,[],47548,0,0,[]
2,2,"[[19902,47549],[47549,82446]]",0,0,[],2,0,[],0,0,0,0,0,[],47549,0,0,[]
1,1,"[[6762,47551]]",0,0,[],1,0,[],0,0,0,0,0,[],47551,0,0,[]
2,2,"[[47553,47994],[47553,72139]]",0,0,[],2,0,[],0,0,0,0,0,[],47553,0,0,[]
2,2,"[[16843,47555],[47555,74209]]",0,0,[],2,0,[],0,0,0,0,0,[],47555,0,0,[]
2,2,"[[45437,47556],[47556,59123]]",0,0,[],2,0,[],0,0,0,0,0,[],47556,0,0,[]
2,2,"[[12944,47560],[47560,50444]]",0,0,[],2,0,[],0,0,0,0,0,[],47560,0,0,[]
2,2,"[[47561,74891],[47561,86340]]",0,0,[],2,0,[],0,0,0,0,0,[],47561,0,0,[]
1,1,"[[6574,47566]]",0,0,[],1,0,[],0,0,0,0,0,[],47566,0,0,[]
2,2,"[[47570,70199],[47570,75182]]",0,0,[],2,0,[],0,0,0,0,0,[],47570,0,0,[]
2,2,"[[7850,47575],[39624,47575]]",0,0,[],2,0,[],0,0,0,0,0,[],47575,0,0,[]
2,2,"[[47587,57427],[47587,88016]]",0,0,[],2,0,[],0,0,0,0,0,[],47587,0,0,[]
2,2,"[[13365,47588],[41341,47588]]",0,0,[],2,0,[],0,0,0,0,0,[],47588,0,0,[]
1,1,"[[21339,47591]]",0,0,[],1,0,[],0,0,0,0,0,[],47591,0,0,[]
3,3,"[[40186,47592],[47592,66757],[47592,85998]]",0,0,[],3,0,[],0,0,0,0,0,[],47592,0,0,[]
1,1,"[[33694,47594]]",0,0,[],1,0,[],0,0,0,0,0,[],47594,0,0,[]
3,3,"[[44399,47599],[47599,55715],[47599,61583]]",0,0,[],3,0,[],0,0,0,0,0,[],47599,0,0,[]
2,2,"[[47602,53459],[47602,78470]]",0,0,[],2,0,[],0,0,0,0,0,[],47602,0,0,[]
2,2,"[[5735,47607],[41882,47607]]",0,0,[],2,0,[],0,0,0,0,0,[],47607,0,0,[]
2,2,"[[36902,47611],[47611,48435]]",0,0,[],2,0,[],0,0,0,0,0,[],47611,0,0,[]
2,2,"[[40246,47616],[42684,47616]]",0,0,[],2,0,[],0,0,0,0,0,[],47616,0,0,[]
2,2,"[[22191,47618],[44620,47618]]",0,0,[],2,0,[],0,0,0,0,0,[],47618,0,0,[]
2,2,"[[15687,47620],[47620,72403]]",0,0,[],2,0,[],0,0,0,0,0,[],47620,0,0,[]
2,2,"[[45742,47622],[47622,63741]]",0,0,[],2,0,[],0,0,0,0,0,[],47622,0,0,[]
2,2,"[[47626,55345],[47626,62727]]",0,0,[],2,0,[],0,0,0,0,0,[],47626,0,0,[]
3,3,"[[47629,47930],[47629,78218],[47629,86206]]",0,0,[],3,0,[],0,0,0,0,0,[],47629,0,0,[]
2,2,"[[27236,47630],[31698,47630]]",0,0,[],2,0,[],0,0,0,0,0,[],47630,0,0,[]
2,2,"[[47633,52491],[47633,76003]]",0,0,[],2,0,[],0,0,0,0,0,[],47633,0,0,[]
2,2,"[[47636,55472],[47636,78058]]",0,0,[],2,0,[],0,0,0,0,0,[],47636,0,0,[]
2,2,"[[47637,70434],[47637,81579]]",0,0,[],2,0,[],0,0,0,0,0,[],47637,0,0,[]
2,2,"[[47639,51646],[47639,55666]]",0,0,[],2,0,[],0,0,0,0,0,[],47639,0,0,[]
1,1,"[[45603,47641]]",0,0,[],1,0,[],0,0,0,0,0,[],47641,0,0,[]
2,2,"[[19509,47644],[47644,72006]]",0,0,[],2,0,[],0,0,0,0,0,[],47644,0,0,[]
1,1,"[[47649,51728]]",0,0,[],1,0,[],0,0,0,0,0,[],47649,0,0,[]
2,2,"[[47653,77149],[47653,80715]]",0,0,[],2,0,[],0,0,0,0,0,[],47653,0,0,[]
2,2,"[[28298,47661],[47661,54831]]",0,0,[],2,0,[],0,0,0,0,0,[],47661,0,0,[]
1,1,"[[33550,47662]]",0,0,[],1,0,[],0,0,0,0,0,[],47662,0,0,[]
1,1,"[[6676,47664]]",0,0,[],1,0,[],0,0,0,0,0,[],47664,0,0,[]
2,2,"[[25580,47665],[47665,56199]]",0,0,[],2,0,[],0,0,0,0,0,[],47665,0,0,[]
1,1,"[[36420,47669]]",0,0,[],1,0,[],0,0,0,0,0,[],47669,0,0,[]
2,2,"[[47673,77097],[47673,90562]]",0,0,[],2,0,[],0,0,0,0,0,[],47673,0,0,[]
2,2,"[[37499,47675],[47675,53459]]",0,0,[],2,0,[],0,0,0,0,0,[],47675,0,0,[]
2,2,"[[47682,81573],[47682,83117]]",0,0,[],2,0,[],0,0,0,0,0,[],47682,0,0,[]
1,1,"[[27236,47683]]",0,0,[],1,0,[],0,0,0,0,0,[],47683,0,0,[]
2,2,"[[47685,62932],[47685,64618]]",0,0,[],2,0,[],0,0,0,0,0,[],47685,0,0,[]
1,1,"[[16748,47694]]",0,0,[],1,0,[],0,0,0,0,0,[],47694,0,0,[]
2,2,"[[47702,89126],[47702,91553]]",0,0,[],2,0,[],0,0,0,0,0,[],47702,0,0,[]
2,2,"[[32483,47704],[47704,80070]]",0,0,[],2,0,[],0,0,0,0,0,[],47704,0,0,[]
3,3,"[[47705,78714],[47705,88058],[47705,91167]]",0,0,[],3,0,[],0,0,0,0,0,[],47705,0,0,[]
1,1,"[[5917,47706]]",0,0,[],1,0,[],0,0,0,0,0,[],47706,0,0,[]
1,1,"[[47708,78212]]",0,0,[],1,0,[],0,0,0,0,0,[],47708,0,0,[]
2,2,"[[47710,68081],[47710,90786]]",0,0,[],2,0,[],0,0,0,0,0,[],47710,0,0,[]
3,3,"[[19961,47712],[47712,53374],[47712,76830]]",0,0,[],3,0,[],0,0,0,0,0,[],47712,0,0,[]
2,2,"[[18083,47713],[47713,71580]]",0,0,[],2,0,[],0,0,0,0,0,[],47713,0,0,[]
1,1,"[[47715,76304]]",0,0,[],1,0,[],0,0,0,0,0,[],47715,0,0,[]
2,2,"[[43360,47716],[43783,47716]]",0,0,[],2,0,[],0,0,0,0,0,[],47716,0,0,[]
1,1,"[[24142,47718]]",0,0,[],1,0,[],0,0,0,0,0,[],47718,0,0,[]
4,4,"[[27015,47721],[43147,47721],[47721,63154]]",0,0,[],4,0,[],0,0,0,0,0,[],47721,0,0,[]
2,2,"[[45734,47731],[47731,69291]]",0,0,[],2,0,[],0,0,0,0,0,[],47731,0,0,[]
1,1,"[[14123,47733]]",0,0,[],1,0,[],0,0,0,0,0,[],47733,0,0,[]
2,2,"[[15444,47735],[47735,58990]]",0,0,[],2,0,[],0,0,0,0,0,[],47735,0,0,[]
3,3,"[[36971,47744],[44499,47744],[47744,48683]]",0,0,[],3,0,[],0,0,0,0,0,[],47744,0,0,[]
2,2,"[[17538,47746],[45211,47746]]",0,0,[],2,0,[],0,0,0,0,0,[],47746,0,0,[]
2,2,"[[1914,47752],[2261,47752]]",0,0,[],2,0,[],0,0,0,0,0,[],47752,0,0,[]
1,1,"[[17322,47755]]",0,0,[],1,0,[],0,0,0,0,0,[],47755,0,0,[]
2,2,"[[2224,47756],[41255,47756]]",0,0,[],2,0,[],0,0,0,0,0,[],47756,0,0,[]
2,2,"[[47761,51804],[47761,60980]]",0,0,[],2,0,[],0,0,0,0,0,[],47761,0,0,[]
2,2,"[[1788,47766],[15960,47766]]",0,0,[],2,0,[],0,0,0,0,0,[],47766,0,0,[]
2,2,"[[47767,65794],[47767,88436]]",0,0,[],2,0,[],0,0,0,0,0,[],47767,0,0,[]
2,2,"[[45499,47769],[47769,65619]]",0,0,[],2,0,[],0,0,0,0,0,[],47769,0,0,[]
1,1,"[[22286,47771]]",0,0,[],1,0,[],0,0,0,0,0,[],47771,0,0,[]
2,2,"[[24604,47774],[47774,68911]]",0,0,[],2,0,[],0,0,0,0,0,[],47774,0,0,[]
2,2,"[[187,47778],[47778,81291]]",0,0,[],2,0,[],0,0,0,0,0,[],47778,0,0,[]
1,1,"[[47783,59965]]",0,0,[],1,0,[],0,0,0,0,0,[],47783,0,0,[]
1,1,"[[27333,47787]]",0,0,[],1,0,[],0,0,0,0,0,[],47787,0,0,[]
1,1,"[[46156,47788]]",0,0,[],1,0,[],0,0,0,0,0,[],47788,0,0,[]
2,2,"[[44772,47795],[47795,84468]]",0,0,[],2,0,[],0,0,0,0,0,[],47795,0,0,[]
2,2,"[[47797,77967],[47797,80449]]",0,0,[],2,0,[],0,0,0,0,0,[],47797,0,0,[]
1,1,"[[721,47800]]",0,0,[],1,0,[],0,0,0,0,0,[],47800,0,0,[]
1,1,"[[47801,48043]]",0,0,[],1,0,[],0,0,0,0,0,[],47801,0,0,[]
2,2,"[[47803,68401],[47803,87110]]",0,0,[],2,0,[],0,0,0,0,0,[],47803,0,0,[]
3,3,"[[35010,47805],[36668,47805],[47805,55215]]",0,0,[],3,0,[],0,0,0,0,0,[],47805,0,0,[]
2,2,"[[45358,47807],[47807,68821]]",0,0,[],2,0,[],0,0,0,0,0,[],47807,0,0,[]
2,2,"[[47813,71424],[47813,82237]]",0,0,[],2,0,[],0,0,0,0,0,[],47813,0,0,[]
2,2,"[[47818,67856],[47818,74108]]",0,0,[],2,0,[],0,0,0,0,0,[],47818,0,0,[]
2,2,"[[23050,47820],[47820,61826]]",0,0,[],2,0,[],0,0,0,0,0,[],47820,0,0,[]
1,1,"[[35521,47823]]",0,0,[],1,0,[],0,0,0,0,0,[],47823,0,0,[]
2,2,"[[19254,47825],[39711,47825]]",0,0,[],2,0,[],0,0,0,0,0,[],47825,0,0,[]
2,2,"[[47832,57716],[47832,60415]]",0,0,[],2,0,[],0,0,0,0,0,[],47832,0,0,[]
2,2,"[[13792,47836],[26125,47836]]",0,0,[],2,0,[],0,0,0,0,0,[],47836,0,0,[]
1,1,"[[28043,47837]]",0,0,[],1,0,[],0,0,0,0,0,[],47837,0,0,[]
2,2,"[[47841,60349],[47841,72005]]",0,0,[],2,0,[],0,0,0,0,0,[],47841,0,0,[]
1,1,"[[47842,83070]]",0,0,[],1,0,[],0,0,0,0,0,[],47842,0,0,[]
2,2,"[[32913,47843],[39433,47843]]",0,0,[],2,0,[],0,0,0,0,0,[],47843,0,0,[]
2,2,"[[3287,47844],[27101,47844]]",0,0,[],2,0,[],0,0,0,0,0,[],47844,0,0,[]
2,2,"[[47845,50450],[47845,52832]]",0,0,[],2,0,[],0,0,0,0,0,[],47845,0,0,[]
2,2,"[[47846,71147],[47846,78797]]",0,0,[],2,0,[],0,0,0,0,0,[],47846,0,0,[]
2,2,"[[42986,47849],[47849,72297]]",0,0,[],2,0,[],0,0,0,0,0,[],47849,0,0,[]
1,1,"[[47851,74068]]",0,0,[],1,0,[],0,0,0,0,0,[],47851,0,0,[]
2,2,"[[30430,47852],[31538,47852]]",0,0,[],2,0,[],0,0,0,0,0,[],47852,0,0,[]
2,2,"[[20948,47853],[47853,72842]]",0,0,[],2,0,[],0,0,0,0,0,[],47853,0,0,[]
1,1,"[[23220,47855]]",0,0,[],1,0,[],0,0,0,0,0,[],47855,0,0,[]
2,2,"[[4729,47858],[9810,47858]]",0,0,[],2,0,[],0,0,0,0,0,[],47858,0,0,[]
4,4,"[[3331,47859],[7850,47859],[31207,47859]]",0,0,[],4,0,[],0,0,0,0,0,[],47859,0,0,[]
2,2,"[[10704,47860],[47860,54717]]",0,0,[],2,0,[],0,0,0,0,0,[],47860,0,0,[]
2,2,"[[38774,47862],[47862,50310]]",0,0,[],2,0,[],0,0,0,0,0,[],47862,0,0,[]
1,1,"[[38726,47863]]",0,0,[],1,0,[],0,0,0,0,0,[],47863,0,0,[]
2,2,"[[47865,54593],[47865,59860]]",0,0,[],2,0,[],0,0,0,0,0,[],47865,0,0,[]
1,1,"[[47867,59533]]",0,0,[],1,0,[],0,0,0,0,0,[],47867,0,0,[]
2,2,"[[5076,47868],[47868,90610]]",0,0,[],2,0,[],0,0,0,0,0,[],47868,0,0,[]
2,2,"[[20400,47871],[33872,47871]]",0,0,[],2,0,[],0,0,0,0,0,[],47871,0,0,[]
1,1,"[[37122,47872]]",0,0,[],1,0,[],0,0,0,0,0,[],47872,0,0,[]
2,2,"[[21033,47875],[41245,47875]]",0,0,[],2,0,[],0,0,0,0,0,[],47875,0,0,[]
1,1,"[[13042,47878]]",0,0,[],1,0,[],0,0,0,0,0,[],47878,0,0,[]
2,2,"[[16497,47889],[45864,47889]]",0,0,[],2,0,[],0,0,0,0,0,[],47889,0,0,[]
2,2,"[[47890,62932],[47890,87510]]",0,0,[],2,0,[],0,0,0,0,0,[],47890,0,0,[]
2,2,"[[47891,66299],[47891,68909]]",0,0,[],2,0,[],0,0,0,0,0,[],47891,0,0,[]
1,1,"[[47892,54512]]",0,0,[],1,0,[],0,0,0,0,0,[],47892,0,0,[]
3,3,"[[9449,47894],[9951,47894],[29251,47894]]",0,0,[],3,0,[],0,0,0,0,0,[],47894,0,0,[]
2,2,"[[26224,47898],[47898,66828]]",0,0,[],2,0,[],0,0,0,0,0,[],47898,0,0,[]
2,2,"[[7838,47900],[9085,47900]]",0,0,[],2,0,[],0,0,0,0,0,[],47900,0,0,[]
2,2,"[[1352,47902],[47902,73237]]",0,0,[],2,0,[],0,0,0,0,0,[],47902,0,0,[]
2,2,"[[12686,47905],[47905,62596]]",0,0,[],2,0,[],0,0,0,0,0,[],47905,0,0,[]
1,1,"[[47910,66719]]",0,0,[],1,0,[],0,0,0,0,0,[],47910,0,0,[]
2,2,"[[36043,47911],[47911,87949]]",0,0,[],2,0,[],0,0,0,0,0,[],47911,0,0,[]
3,3,"[[33617,47913],[47913,57931],[47913,62010]]",0,0,[],3,0,[],0,0,0,0,0,[],47913,0,0,[]
1,1,"[[46629,47914]]",0,0,[],1,0,[],0,0,0,0,0,[],47914,0,0,[]
2,2,"[[45468,47915],[47915,67276]]",0,0,[],2,0,[],0,0,0,0,0,[],47915,0,0,[]
3,3,"[[29313,47918],[35256,47918],[47918,51631]]",0,0,[],3,0,[],0,0,0,0,0,[],47918,0,0,[]
2,2,"[[4266,47923],[27879,47923]]",0,0,[],2,0,[],0,0,0,0,0,[],47923,0,0,[]
1,1,"[[36738,47924]]",0,0,[],1,0,[],0,0,0,0,0,[],47924,0,0,[]
1,1,"[[18398,47925]]",0,0,[],1,0,[],0,0,0,0,0,[],47925,0,0,[]
1,1,"[[8140,47926]]",0,0,[],1,0,[],0,0,0,0,0,[],47926,0,0,[]
2,2,"[[37568,47927],[47927,50180]]",0,0,[],2,0,[],0,0,0,0,0,[],47927,0,0,[]
2,2,"[[47930,48905],[47930,61528]]",0,0,[],2,0,[],0,0,0,0,0,[],47930,0,0,[]
2,2,"[[47933,73038],[47933,78428]]",0,0,[],2,0,[],0,0,0,0,0,[],47933,0,0,[]
2,2,"[[47934,52282],[47934,53726]]",0,0,[],2,0,[],0,0,0,0,0,[],47934,0,0,[]
1,1,"[[47935,56599]]",0,0,[],1,0,[],0,0,0,0,0,[],47935,0,0,[]
2,2,"[[47939,53017],[47939,68948]]",0,0,[],2,0,[],0,0,0,0,0,[],47939,0,0,[]
1,1,"[[42965,47943]]",0,0,[],1,0,[],0,0,0,0,0,[],47943,0,0,[]
2,2,"[[29409,47947],[47947,77496]]",0,0,[],2,0,[],0,0,0,0,0,[],47947,0,0,[]
2,2,"[[15829,47950],[47950,63322]]",0,0,[],2,0,[],0,0,0,0,0,[],47950,0,0,[]
1,1,"[[16081,47952]]",0,0,[],1,0,[],0,0,0,0,0,[],47952,0,0,[]
2,2,"[[47953,80481],[47953,88909]]",0,0,[],2,0,[],0,0,0,0,0,[],47953,0,0,[]
2,2,"[[11706,47955],[27098,47955]]",0,0,[],2,0,[],0,0,0,0,0,[],47955,0,0,[]
1,1,"[[45681,47957]]",0,0,[],1,0,[],0,0,0,0,0,[],47957,0,0,[]
1,1,"[[47959,48635]]",0,0,[],1,0,[],0,0,0,0,0,[],47959,0,0,[]
2,2,"[[47962,48013],[47962,82378]]",0,0,[],2,0,[],0,0,0,0,0,[],47962,0,0,[]
2,2,"[[47706,47963],[47963,80384]]",0,0,[],2,0,[],0,0,0,0,0,[],47963,0,0,[]
3,3,"[[47964,53139],[47964,63571],[47964,82433]]",0,0,[],3,0,[],0,0,0,0,0,[],47964,0,0,[]
2,2,"[[47967,58892],[47967,87668]]",0,0,[],2,0,[],0,0,0,0,0,[],47967,0,0,[]
4,4,"[[364,47968],[23434,47968],[43377,47968]]",0,0,[],4,0,[],0,0,0,0,0,[],47968,0,0,[]
2,2,"[[16192,47972],[47972,87659]]",0,0,[],2,0,[],0,0,0,0,0,[],47972,0,0,[]
2,2,"[[47974,53550],[47974,78738]]",0,0,[],2,0,[],0,0,0,0,0,[],47974,0,0,[]
2,2,"[[47975,60663],[47975,86050]]",0,0,[],2,0,[],0,0,0,0,0,[],47975,0,0,[]
2,2,"[[41362,47976],[47976,86239]]",0,0,[],2,0,[],0,0,0,0,0,[],47976,0,0,[]
2,2,"[[47977,56833],[47977,59051]]",0,0,[],2,0,[],0,0,0,0,0,[],47977,0,0,[]
2,2,"[[14059,47980],[47980,49718]]",0,0,[],2,0,[],0,0,0,0,0,[],47980,0,0,[]
2,2,"[[47982,73102],[47982,77453]]",0,0,[],2,0,[],0,0,0,0,0,[],47982,0,0,[]
1,1,"[[16208,47985]]",0,0,[],1,0,[],0,0,0,0,0,[],47985,0,0,[]
1,1,"[[47986,52056]]",0,0,[],1,0,[],0,0,0,0,0,[],47986,0,0,[]
2,2,"[[43912,47987],[47987,80594]]",0,0,[],2,0,[],0,0,0,0,0,[],47987,0,0,[]
1,1,"[[29972,47988]]",0,0,[],1,0,[],0,0,0,0,0,[],47988,0,0,[]
2,2,"[[47989,55161],[47989,71256]]",0,0,[],2,0,[],0,0,0,0,0,[],47989,0,0,[]
3,3,"[[37573,47991],[47991,59978],[47991,60532]]",0,0,[],3,0,[],0,0,0,0,0,[],47991,0,0,[]
2,2,"[[46266,47993],[47993,83909]]",0,0,[],2,0,[],0,0,0,0,0,[],47993,0,0,[]
1,1,"[[28493,47994]]",0,0,[],1,0,[],0,0,0,0,0,[],47994,0,0,[]
3,3,"[[39241,47995],[47995,57308],[47995,62498]]",0,0,[],3,0,[],0,0,0,0,0,[],47995,0,0,[]
2,2,"[[48002,54493],[48002,59462]]",0,0,[],2,0,[],0,0,0,0,0,[],48002,0,0,[]
2,2,"[[15478,48007],[48007,70701]]",0,0,[],2,0,[],0,0,0,0,0,[],48007,0,0,[]
2,2,"[[48008,59613],[48008,85291]]",0,0,[],2,0,[],0,0,0,0,0,[],48008,0,0,[]
2,2,"[[1927,48009],[35121,48009]]",0,0,[],2,0,[],0,0,0,0,0,[],48009,0,0,[]
3,3,"[[30078,48010],[33823,48010],[37707,48010]]",0,0,[],3,0,[],0,0,0,0,0,[],48010,0,0,[]
3,3,"[[27156,48013],[42558,48013],[48013,54440]]",0,0,[],3,0,[],0,0,0,0,0,[],48013,0,0,[]
2,2,"[[16561,48020],[48020,85327]]",0,0,[],2,0,[],0,0,0,0,0,[],48020,0,0,[]
2,2,"[[24307,48021],[48021,79483]]",0,0,[],2,0,[],0,0,0,0,0,[],48021,0,0,[]
2,2,"[[48022,60502],[48022,78761]]",0,0,[],2,0,[],0,0,0,0,0,[],48022,0,0,[]
1,1,"[[33945,48024]]",0,0,[],1,0,[],0,0,0,0,0,[],48024,0,0,[]
1,1,"[[48026,70246]]",0,0,[],1,0,[],0,0,0,0,0,[],48026,0,0,[]
2,2,"[[48028,69193],[48028,78924]]",0,0,[],2,0,[],0,0,0,0,0,[],48028,0,0,[]
3,3,"[[48029,68299],[48029,76091],[48029,91448]]",0,0,[],3,0,[],0,0,0,0,0,[],48029,0,0,[]
4,4,"[[38669,48031],[48031,52503],[48031,60455]]",0,0,[],4,0,[],0,0,0,0,0,[],48031,0,0,[]
2,2,"[[1023,48034],[1969,48034]]",0,0,[],2,0,[],0,0,0,0,0,[],48034,0,0,[]
3,3,"[[48036,61610],[48036,64302],[48036,79950]]",0,0,[],3,0,[],0,0,0,0,0,[],48036,0,0,[]
1,1,"[[48041,65021]]",0,0,[],1,0,[],0,0,0,0,0,[],48041,0,0,[]
1,1,"[[48042,78489]]",0,0,[],1,0,[],0,0,0,0,0,[],48042,0,0,[]
2,2,"[[23760,48044],[48044,63959]]",0,0,[],2,0,[],0,0,0,0,0,[],48044,0,0,[]
2,2,"[[48046,48416],[48046,62813]]",0,0,[],2,0,[],0,0,0,0,0,[],48046,0,0,[]
1,1,"[[7752,48047]]",0,0,[],1,0,[],0,0,0,0,0,[],48047,0,0,[]
2,2,"[[26892,48052],[33629,48052]]",0,0,[],2,0,[],0,0,0,0,0,[],48052,0,0,[]
2,2,"[[48053,57009],[48053,68731]]",0,0,[],2,0,[],0,0,0,0,0,[],48053,0,0,[]
2,2,"[[48055,62770],[48055,78152]]",0,0,[],2,0,[],0,0,0,0,0,[],48055,0,0,[]
2,2,"[[48059,68923],[48059,81570]]",0,0,[],2,0,[],0,0,0,0,0,[],48059,0,0,[]
2,2,"[[48062,55885],[48062,72385]]",0,0,[],2,0,[],0,0,0,0,0,[],48062,0,0,[]
2,2,"[[48063,56683],[48063,74070]]",0,0,[],2,0,[],0,0,0,0,0,[],48063,0,0,[]
2,2,"[[42003,48066],[48066,81130]]",0,0,[],2,0,[],0,0,0,0,0,[],48066,0,0,[]
1,1,"[[48072,84911]]",0,0,[],1,0,[],0,0,0,0,0,[],48072,0,0,[]
1,1,"[[48073,71665]]",0,0,[],1,0,[],0,0,0,0,0,[],48073,0,0,[]
3,3,"[[26171,48074],[48074,64297],[48074,85291]]",0,0,[],3,0,[],0,0,0,0,0,[],48074,0,0,[]
1,1,"[[48075,70202]]",0,0,[],1,0,[],0,0,0,0,0,[],48075,0,0,[]
3,3,"[[48076,68084],[48076,74820],[48076,79492]]",0,0,[],3,0,[],0,0,0,0,0,[],48076,0,0,[]
2,2,"[[48079,79634],[48079,91702]]",0,0,[],2,0,[],0,0,0,0,0,[],48079,0,0,[]
2,2,"[[48080,75954],[48080,84045]]",0,0,[],2,0,[],0,0,0,0,0,[],48080,0,0,[]
1,1,"[[39578,48086]]",0,0,[],1,0,[],0,0,0,0,0,[],48086,0,0,[]
2,2,"[[35087,48087],[48087,75465]]",0,0,[],2,0,[],0,0,0,0,0,[],48087,0,0,[]
2,2,"[[48088,59032],[48088,59254]]",0,0,[],2,0,[],0,0,0,0,0,[],48088,0,0,[]
1,1,"[[737,48089]]",0,0,[],1,0,[],0,0,0,0,0,[],48089,0,0,[]
2,2,"[[48094,54942],[48094,81758]]",0,0,[],2,0,[],0,0,0,0,0,[],48094,0,0,[]
2,2,"[[26555,48095],[48095,55846]]",0,0,[],2,0,[],0,0,0,0,0,[],48095,0,0,[]
2,2,"[[48096,54326],[48096,83678]]",0,0,[],2,0,[],0,0,0,0,0,[],48096,0,0,[]
2,2,"[[48097,51390],[48097,64087]]",0,0,[],2,0,[],0,0,0,0,0,[],48097,0,0,[]
2,2,"[[48098,76820],[48098,77880]]",0,0,[],2,0,[],0,0,0,0,0,[],48098,0,0,[]
2,2,"[[43053,48099],[48099,58724]]",0,0,[],2,0,[],0,0,0,0,0,[],48099,0,0,[]
2,2,"[[46684,48100],[48100,60669]]",0,0,[],2,0,[],0,0,0,0,0,[],48100,0,0,[]
2,2,"[[43026,48101],[48101,74544]]",0,0,[],2,0,[],0,0,0,0,0,[],48101,0,0,[]
2,2,"[[40763,48106],[48106,53087]]",0,0,[],2,0,[],0,0,0,0,0,[],48106,0,0,[]
2,2,"[[5917,48107],[47706,48107]]",0,0,[],2,0,[],0,0,0,0,0,[],48107,0,0,[]
2,2,"[[37988,48109],[48109,74068]]",0,0,[],2,0,[],0,0,0,0,0,[],48109,0,0,[]
2,2,"[[48111,58603],[48111,82121]]",0,0,[],2,0,[],0,0,0,0,0,[],48111,0,0,[]
2,2,"[[9164,48112],[48112,50558]]",0,0,[],2,0,[],0,0,0,0,0,[],48112,0,0,[]
3,3,"[[34986,48113],[48113,53998],[48113,85168]]",0,0,[],3,0,[],0,0,0,0,0,[],48113,0,0,[]
2,2,"[[48116,72087],[48116,77880]]",0,0,[],2,0,[],0,0,0,0,0,[],48116,0,0,[]
1,1,"[[18478,48117]]",0,0,[],1,0,[],0,0,0,0,0,[],48117,0,0,[]
2,2,"[[3915,48121],[48121,58323]]",0,0,[],2,0,[],0,0,0,0,0,[],48121,0,0,[]
1,1,"[[48122,79735]]",0,0,[],1,0,[],0,0,0,0,0,[],48122,0,0,[]
2,2,"[[48124,61844],[48124,65418]]",0,0,[],2,0,[],0,0,0,0,0,[],48124,0,0,[]
3,3,"[[48126,51641],[48126,58724],[48126,84323]]",0,0,[],3,0,[],0,0,0,0,0,[],48126,0,0,[]
2,2,"[[1737,48131],[41391,48131]]",0,0,[],2,0,[],0,0,0,0,0,[],48131,0,0,[]
1,1,"[[48133,60248]]",0,0,[],1,0,[],0,0,0,0,0,[],48133,0,0,[]
2,2,"[[48136,75484],[48136,78761]]",0,0,[],2,0,[],0,0,0,0,0,[],48136,0,0,[]
2,2,"[[9232,48139],[48139,67173]]",0,0,[],2,0,[],0,0,0,0,0,[],48139,0,0,[]
1,1,"[[33809,48142]]",0,0,[],1,0,[],0,0,0,0,0,[],48142,0,0,[]
2,2,"[[48144,68265],[48144,79882]]",0,0,[],2,0,[],0,0,0,0,0,[],48144,0,0,[]
2,2,"[[42149,48147],[48147,53459]]",0,0,[],2,0,[],0,0,0,0,0,[],48147,0,0,[]
2,2,"[[48148,57269],[48148,68986]]",0,0,[],2,0,[],0,0,0,0,0,[],48148,0,0,[]
2,2,"[[8548,48151],[36725,48151]]",0,0,[],2,0,[],0,0,0,0,0,[],48151,0,0,[]
1,1,"[[40097,48153]]",0,0,[],1,0,[],0,0,0,0,0,[],48153,0,0,[]
2,2,"[[19621,48154],[48154,76111]]",0,0,[],2,0,[],0,0,0,0,0,[],48154,0,0,[]
1,1,"[[48157,78722]]",0,0,[],1,0,[],0,0,0,0,0,[],48157,0,0,[]
1,1,"[[29919,48161]]",0,0,[],1,0,[],0,0,0,0,0,[],48161,0,0,[]
1,1,"[[28048,48164]]",0,0,[],1,0,[],0,0,0,0,0,[],48164,0,0,[]
2,2,"[[48173,58320],[48173,82302]]",0,0,[],2,0,[],0,0,0,0,0,[],48173,0,0,[]
2,2,"[[44317,48180],[48180,65921]]",0,0,[],2,0,[],0,0,0,0,0,[],48180,0,0,[]
1,1,"[[188,48182]]",0,0,[],1,0,[],0,0,0,0,0,[],48182,0,0,[]
2,2,"[[48184,68769],[48184,69834]]",0,0,[],2,0,[],0,0,0,0,0,[],48184,0,0,[]
1,1,"[[4638,48185]]",0,0,[],1,0,[],0,0,0,0,0,[],48185,0,0,[]
2,2,"[[45819,48189],[48189,57741]]",0,0,[],2,0,[],0,0,0,0,0,[],48189,0,0,[]
1,1,"[[48190,53610]]",0,0,[],1,0,[],0,0,0,0,0,[],48190,0,0,[]
2,2,"[[48192,81218],[48192,82156]]",0,0,[],2,0,[],0,0,0,0,0,[],48192,0,0,[]
2,2,"[[48193,57509],[48193,86376]]",0,0,[],2,0,[],0,0,0,0,0,[],48193,0,0,[]
